"Freq [GHz]","Phi [deg]","Theta [deg]","GainTotal []"
35,-94,166,0.0215116478616156
35,-94,168,0.028654966345227
35,-94,170,0.0362851553780393
35,-94,172,0.0439393813620043
35,-94,174,0.0511696107830706
35,-94,176,0.0575749415280261
35,-94,178,0.0628309577279297
35,-94,180,0.0667136285396259
35,-92,0,4.82413308903293
35,-92,2,4.83971187599112
35,-92,4,4.83876246588619
35,-92,6,4.82203631817141
35,-92,8,4.79046595619842
35,-92,10,4.74510857856757
35,-92,12,4.68708891135775
35,-92,14,4.61754559566181
35,-92,16,4.5375848608808
35,-92,18,4.44824436100802
35,-92,20,4.35046895997849
35,-92,22,4.24509906978341
35,-92,24,4.13287099704234
35,-92,26,4.01442775039034
35,-92,28,3.89033798699794
35,-92,30,3.76112028476658
35,-92,32,3.62726973681023
35,-92,34,3.48928396488806
35,-92,36,3.34768599997439
35,-92,38,3.20304202268346
35,-92,40,3.05597262321283
35,-92,42,2.90715695519815
35,-92,44,2.7573298493689
35,-92,46,2.60727256033761
35,-92,48,2.4577982975369
35,-92,50,2.30973401154561
35,-92,52,2.16390006083579
35,-92,54,2.02108937965594
35,-92,56,1.88204762783319
35,-92,58,1.74745556005045
35,-92,60,1.61791454292879
35,-92,62,1.49393581060134
35,-92,64,1.37593371728553
35,-92,66,1.26422294596513
35,-92,68,1.15901938484155
35,-92,70,1.06044419834002
35,-92,72,0.968530499950589
35,-92,74,0.883231976391521
35,-92,76,0.804432808213823
35,-92,78,0.731958269983065
35,-92,80,0.665585461527791
35,-92,82,0.605053708779866
35,-92,84,0.550074268205863
35,-92,86,0.500339064507151
35,-92,88,0.455528281170652
35,-92,90,0.415316703810263
35,-92,92,0.379378785236328
35,-92,94,0.347392458596213
35,-92,96,0.319041771664508
35,-92,98,0.294018453063706
35,-92,100,0.272022551806442
35,-92,102,0.252762316950256
35,-92,104,0.23595350586031
35,-92,106,0.221318328487685
35,-92,108,0.208584251301171
35,-92,110,0.197482897262731
35,-92,112,0.187749285769136
35,-92,114,0.179121656152385
35,-92,116,0.171342106744955
35,-92,118,0.16415825479839
35,-92,120,0.157326076763877
35,-92,122,0.150614020203965
35,-92,124,0.14380838580609
35,-92,126,0.136719860714065
35,-92,128,0.12919094595269
35,-92,130,0.121103868406495
35,-92,132,0.112388413563497
35,-92,134,0.103028975635889
35,-92,136,0.0930700171739427
35,-92,138,0.0826190834294506
35,-92,140,0.071846549285043
35,-92,142,0.0609814058935061
35,-92,144,0.05030262907004
35,-92,146,0.0401260083718344
35,-92,148,0.0307867360017128
35,-92,150,0.0226185236372011
35,-92,152,0.0159304844301359
35,-92,154,0.0109834287892041
35,-92,156,0.00796751599705159
35,-92,158,0.00698332567229039
35,-92,160,0.00802832564803744
35,-92,162,0.0109904013786792
35,-92,164,0.015649589910329
35,-92,166,0.0216884708850189
35,-92,168,0.0287108750675041
35,-92,170,0.0362677616609617
35,-92,172,0.0438883797483122
35,-92,174,0.051114251539452
35,-92,176,0.0575331639761436
35,-92,178,0.062810273473745
35,-92,180,0.0667136285396258
35,-90,0,4.82413308903293
35,-90,2,4.83976965362748
35,-90,4,4.8393456817541
35,-90,6,4.82360913827756
35,-90,8,4.79347362219093
35,-90,10,4.74996218675456
35,-90,12,4.69415108362138
35,-90,14,4.62711772797456
35,-90,16,4.54989658938489
35,-90,18,4.46344578916162
35,-90,20,4.36862604701767
35,-90,22,4.26619240090006
35,-90,24,4.15679795462196
35,-90,26,4.04100790190225
35,-90,28,3.91932131773702
35,-90,30,3.79219774954562
35,-90,32,3.66008549650457
35,-90,34,3.52344861829558
35,-90,36,3.3827901194424
35,-90,38,3.23866934837128
35,-90,40,3.09171235632525
35,-90,42,2.9426147030093
35,-90,44,2.79213690151238
35,-90,46,2.64109330462228
35,-90,48,2.49033570442239
35,-90,50,2.340733222025
35,-90,52,2.19315019833594
35,-90,54,2.04842377082123
35,-90,56,1.90734265998763
35,-90,58,1.77062842654713
35,-90,60,1.63892013423505
35,-90,62,1.51276300199282
35,-90,64,1.39260128663436
35,-90,66,1.27877533030813
35,-90,68,1.17152245487012
35,-90,70,1.07098119794748
35,-90,72,0.977198265399417
35,-90,74,0.890137518046556
35,-90,76,0.809690308308481
35,-90,78,0.735686523402479
35,-90,80,0.667905763669093
35,-90,82,0.606088175476632
35,-90,84,0.549944557531569
35,-90,86,0.499165458847432
35,-90,88,0.453429079961257
35,-90,90,0.412407872349006
35,-90,92,0.375773802501292
35,-90,94,0.343202306531675
35,-90,96,0.314375009451208
35,-90,98,0.288981322058332
35,-90,100,0.266719059802152
35,-90,102,0.247294253985847
35,-90,104,0.230420347944573
35,-90,106,0.21581699041843
35,-90,108,0.203208655514431
35,-90,110,0.192323332760236
35,-90,112,0.18289154016318
35,-90,114,0.174645915300588
35,-90,116,0.167321630827842
35,-90,118,0.160657857328157
35,-90,120,0.154400453848227
35,-90,122,0.148306000830345
35,-90,124,0.142147198668964
35,-90,126,0.135719537098183
35,-90,128,0.128848998540875
35,-90,130,0.121400399101935
35,-90,132,0.113285805698556
35,-90,134,0.104472313668628
35,-90,136,0.0949883473643869
35,-90,138,0.0849275807823942
35,-90,140,0.074449590170573
35,-90,142,0.0637764657979966
35,-90,144,0.0531848373049333
35,-90,146,0.0429931052615104
35,-90,148,0.0335441038981273
35,-90,150,0.0251839124901895
35,-90,152,0.0182380360220381
35,-90,154,0.0129866288193083
35,-90,156,0.00964077325108037
35,-90,158,0.0083219901058234
35,-90,160,0.00904710362721568
35,-90,162,0.0117202918702891
35,-90,164,0.0161336307995577
35,-90,166,0.0219767282221
35,-90,168,0.0288552090037033
35,-90,170,0.0363169442065831
35,-90,172,0.0438841113368926
35,-90,174,0.0510885249577589
35,-90,176,0.0575072648340026
35,-90,178,0.0627955047381976
35,-90,180,0.0667136285396259
35,-88,0,4.82413308903293
35,-88,2,4.83979726962178
35,-88,4,4.8398639265365
35,-88,6,4.82507404173944
35,-88,8,4.79631927428718
35,-88,10,4.75458617915594
35,-88,12,4.70090099079563
35,-88,14,4.63627926636357
35,-88,16,4.56168404631649
35,-88,18,4.47799521798684
35,-88,20,4.38599158471643
35,-88,22,4.28634588847161
35,-88,24,4.17963184383107
35,-88,26,4.06634123271331
35,-88,28,3.94690836820777
35,-88,30,3.82173881134696
35,-88,32,3.69123912758716
35,-88,34,3.55584467668186
35,-88,36,3.41604288938363
35,-88,38,3.27239012686762
35,-88,40,3.12552096423133
35,-88,42,2.97614950769349
35,-88,44,2.82506307341792
35,-88,46,2.67310916506448
35,-88,48,2.52117714574403
35,-88,50,2.37017628606038
35,-88,52,2.22101198052333
35,-88,54,2.07456187382721
35,-88,56,1.93165345342874
35,-88,58,1.79304438113687
35,-88,60,1.65940649329177
35,-88,62,1.53131403492487
35,-88,64,1.40923634185575
35,-88,66,1.29353487265913
35,-88,68,1.18446423803167
35,-88,70,1.08217668788894
35,-88,72,0.986729398296098
35,-88,74,0.898093846506221
35,-88,76,0.816166563852953
35,-88,78,0.74078060129699
35,-88,80,0.67171711842585
35,-88,82,0.608716601513347
35,-88,84,0.551489319213404
35,-88,86,0.499724727044243
35,-88,88,0.453099627805452
35,-88,90,0.411284980547337
35,-88,92,0.373951323807239
35,-88,94,0.340772839332931
35,-88,96,0.311430131447471
35,-88,98,0.285611836372854
35,-88,100,0.263015207383953
35,-88,102,0.243345847761895
35,-88,104,0.226316785983193
35,-88,106,0.211647107657793
35,-88,108,0.199060376867345
35,-88,110,0.18828309526907
35,-88,112,0.179043459108583
35,-88,114,0.171070679567124
35,-88,116,0.164095127117799
35,-88,118,0.157849541462112
35,-88,120,0.152071510422997
35,-88,122,0.146507359297235
35,-88,124,0.140917502995292
35,-88,126,0.135083195196895
35,-88,128,0.128814463293885
35,-88,130,0.121958851025975
35,-88,132,0.114410413713518
35,-88,134,0.106118240841584
35,-88,136,0.097093639654899
35,-88,138,0.0874150271461299
35,-88,140,0.0772295727533252
35,-88,142,0.0667507331805162
35,-88,144,0.0562510387652035
35,-88,146,0.0460498295465646
35,-88,148,0.0364960837702196
35,-88,150,0.027946998706098
35,-88,152,0.0207435227069294
35,-88,154,0.01518453470053
35,-88,156,0.0115017534305624
35,-88,158,0.0098376683569825
35,-88,160,0.0102287662906651
35,-88,162,0.0125960557069808
35,-88,164,0.0167443682963039
35,-88,166,0.02237118223806
35,-88,168,0.0290848326594765
35,-88,170,0.0364310443074856
35,-88,172,0.0439258446355807
35,-88,174,0.0510921960998594
35,-88,176,0.0574972132092523
35,-88,178,0.0627866645003027
35,-88,180,0.0667136285396262
35,-86,0,4.82413308903293
35,-86,2,4.83979383561637
35,-86,4,4.84031309175255
35,-86,6,4.82642135238158
35,-86,8,4.79898541488458
35,-86,10,4.75895319035714
35,-86,12,4.70729967050115
35,-86,14,4.6449783378865
35,-86,16,4.57288162930035
35,-86,18,4.49181304515322
35,-86,20,4.40247227219281
35,-86,22,4.30545339789174
35,-86,24,4.20125508465664
35,-86,26,4.09030056110536
35,-86,28,3.97296456327222
35,-86,30,3.84960396806297
35,-86,32,3.72058881145814
35,-86,34,3.58633064552319
35,-86,36,3.44730570348318
35,-86,38,3.3040710345648
35,-86,40,3.15727255528493
35,-86,42,3.00764475800917
35,-86,44,2.85600254706374
35,-86,46,2.70322627916423
35,-86,48,2.55024152934348
35,-86,50,2.3979953672831
35,-86,52,2.24743101279922
35,-86,54,2.09946266064831
35,-86,56,1.954952053738
35,-86,58,1.8146880778483
35,-86,60,1.67937029044478
35,-86,62,1.54959691979019
35,-86,64,1.42585751185015
35,-86,66,1.30853008741798
35,-86,68,1.19788241776596
35,-86,70,1.09407684261111
35,-86,72,0.997177940164255
35,-86,74,0.907162310201448
35,-86,76,0.823929737793995
35,-86,78,0.747315055419784
35,-86,80,0.677100101751078
35,-86,82,0.613025274169443
35,-86,84,0.554800278275512
35,-86,86,0.502113782775755
35,-86,88,0.454641785958928
35,-86,90,0.412054586662548
35,-86,92,0.37402232637955
35,-86,94,0.340219129852384
35,-86,96,0.310325920273857
35,-86,98,0.284032023985959
35,-86,100,0.261035710645446
35,-86,102,0.241043840523694
35,-86,104,0.223770812937068
35,-86,106,0.20893703020018
35,-86,108,0.196267110609443
35,-86,110,0.1854881014933
35,-86,112,0.176327957925917
35,-86,114,0.16851456176922
35,-86,116,0.161775555642597
35,-86,118,0.155839252610319
35,-86,120,0.150436849574856
35,-86,122,0.145306115247443
35,-86,124,0.140196637582589
35,-86,126,0.134876598045436
35,-86,128,0.129140891578059
35,-86,130,0.122820236774464
35,-86,132,0.115790731431524
35,-86,134,0.107983121509823
35,-86,136,0.099390889796277
35,-86,138,0.0900761617887489
35,-86,140,0.0801723995055492
35,-86,142,0.0698829351615497
35,-86,144,0.0594746040242118
35,-86,146,0.0492660740877136
35,-86,148,0.0396109267418244
35,-86,150,0.030876084775593
35,-86,152,0.0234167600645148
35,-86,154,0.017549636301924
35,-86,156,0.0135264377671568
35,-86,158,0.0115102915787813
35,-86,160,0.0115573102668262
35,-86,162,0.0136055704556512
35,-86,164,0.0174731411468604
35,-86,166,0.0228660568912623
35,-86,168,0.0293962069188449
35,-86,170,0.0366081183069757
35,-86,172,0.0440126623722378
35,-86,174,0.0511249224630186
35,-86,176,0.0575029275635881
35,-86,178,0.0627837508294142
35,-86,180,0.0667136285396267
35,-84,0,4.82413308903293
35,-84,2,4.83975851298044
35,-84,4,4.84068922400577
35,-84,6,4.82764174524903
35,-84,8,4.80145521203426
35,-84,10,4.76303697192505
35,-84,12,4.71330987472721
35,-84,14,4.65316552715569
35,-84,16,4.58342707304159
35,-84,18,4.50482400279564
35,-84,20,4.41798023072888
35,-84,22,4.32341535782019
35,-84,24,4.22155780813273
35,-84,26,4.11276751396683
35,-84,28,3.99736511669227
35,-84,30,3.87566429307104
35,-84,32,3.74800381376196
35,-84,34,3.61477625651921
35,-84,36,3.47645086699305
35,-84,38,3.33358880221673
35,-84,40,3.18684981587419
35,-84,42,3.0369902635566
35,-84,44,2.88485304535825
35,-84,46,2.731350704881
35,-84,48,2.57744333142836
35,-84,50,2.42411315079662
35,-84,52,2.27233774438459
35,-84,54,2.12306372753782
35,-84,56,1.97718247915017
35,-84,58,1.83550918533945
35,-84,60,1.69876608204501
35,-84,62,1.56757039364763
35,-84,64,1.44242710028
35,-84,66,1.32372635045674
35,-84,68,1.21174508417594
35,-84,70,1.1066522521889
35,-84,72,1.00851690951535
35,-84,74,0.917318419292196
35,-84,76,0.83295801634504
35,-84,78,0.755271035877111
35,-84,80,0.684039198214125
35,-84,82,0.619002443219305
35,-84,84,0.55986991708204
35,-84,86,0.506329821199899
35,-84,88,0.458057931753758
35,-84,90,0.414724685599558
35,-84,92,0.376000801617273
35,-84,94,0.34156146669896
35,-84,96,0.311089163396275
35,-84,98,0.284275253958132
35,-84,100,0.260820465535823
35,-84,102,0.240434446205444
35,-84,104,0.222834583355777
35,-84,106,0.207744296556545
35,-84,108,0.194891037115709
35,-84,110,0.184004246036535
35,-84,112,0.174813539743228
35,-84,114,0.167047406264417
35,-84,116,0.160432699784091
35,-84,118,0.154695213659961
35,-84,120,0.14956158536844
35,-84,122,0.144762735250682
35,-84,124,0.140038958858566
35,-84,126,0.135146676357448
35,-84,128,0.129866691295241
35,-84,130,0.124013629351319
35,-84,132,0.117446025853226
35,-84,134,0.11007632627821
35,-84,136,0.101879880811838
35,-84,138,0.0929018817574034
35,-84,140,0.0832611428310329
35,-84,142,0.0731496814961666
35,-84,144,0.062827261022154
35,-84,146,0.0526103858598131
35,-84,148,0.0428557117170984
35,-84,150,0.0339383985850577
35,-84,152,0.0262265480201791
35,-84,154,0.020053455205224
35,-84,156,0.0156898921766598
35,-84,158,0.0133189427692721
35,-84,160,0.0130159672548298
35,-84,162,0.014736045361543
35,-84,164,0.0183107245944501
35,-84,166,0.023455119712057
35,-84,168,0.0297854399936952
35,-84,170,0.0368459656894405
35,-84,172,0.0441434746864853
35,-84,174,0.0511862588714918
35,-84,176,0.0575242769268335
35,-84,178,0.0627867470055807
35,-84,180,0.0667136285396274
35,-82,0,4.82413308903293
35,-82,2,4.8396905180322
35,-82,4,4.8409885470199
35,-82,6,4.82872629698172
35,-82,8,4.80371258843683
35,-82,10,4.76681252777592
35,-82,12,4.7188962555289
35,-82,14,4.66079411146604
35,-82,16,4.59326172743589
35,-82,18,4.51695746643101
35,-82,20,4.43243332603143
35,-82,22,4.34013907412913
35,-82,24,4.24043813782265
35,-82,26,4.13363275137015
35,-82,28,4.01999517659082
35,-82,30,3.89980148421
35,-82,32,3.77336442682101
35,-82,34,3.64106230281748
35,-82,36,3.5033613349679
35,-82,38,3.36082987804766
35,-82,40,3.21414363183954
35,-82,42,3.06408187861606
35,-82,44,2.91151551151542
35,-82,46,2.75738821535464
35,-82,48,2.60269257035339
35,-82,50,2.44844306058649
35,-82,52,2.29564799167443
35,-82,54,2.14528218143487
35,-82,56,1.99826201928981
35,-82,58,1.85542413725724
35,-82,60,1.71750854015653
35,-82,62,1.58514664446574
35,-82,64,1.45885430663887
35,-82,66,1.339029606619
35,-82,68,1.22595490558279
35,-82,70,1.11980252468297
35,-82,72,1.0206432922626
35,-82,74,0.928457173452142
35,-82,76,0.843145217133749
35,-82,78,0.764542117894032
35,-82,80,0.692428781383991
35,-82,82,0.626544388001538
35,-82,84,0.566597561372404
35,-82,86,0.512276356405464
35,-82,88,0.463256880878681
35,-82,90,0.419210451065581
35,-82,92,0.379809254395627
35,-82,94,0.344730550776684
35,-82,96,0.313659490443921
35,-82,98,0.286290662279409
35,-82,100,0.262328515103351
35,-82,102,0.241486818138318
35,-82,104,0.223487348083127
35,-82,106,0.208058010849631
35,-82,108,0.194930627076753
35,-82,110,0.183838632105558
35,-82,112,0.174514962049914
35,-82,114,0.166690415457603
35,-82,116,0.160092790931898
35,-82,118,0.154447099709354
35,-82,120,0.14947713219477
35,-82,122,0.144908611915101
35,-82,124,0.140474092707512
35,-82,126,0.135919640291387
35,-82,128,0.131013186037237
35,-82,130,0.125554252087123
35,-82,132,0.119384532938035
35,-82,134,0.112398596707422
35,-82,136,0.104553764683669
35,-82,138,0.0958780716953968
35,-82,140,0.0864751366199832
35,-82,142,0.0765248146137539
35,-82,144,0.0662786854099839
35,-82,146,0.056049766465512
35,-82,148,0.0461963176749965
35,-82,150,0.0371001948852481
35,-82,152,0.0291408586257098
35,-82,154,0.0226667791832323
35,-82,156,0.0179665148014809
35,-82,158,0.0152420914863102
35,-82,160,0.0145874084764299
35,-82,162,0.0159741862830416
35,-82,164,0.0192474536248123
35,-82,166,0.0241317665982677
35,-82,168,0.0302483404690454
35,-82,170,0.0371421586002037
35,-82,172,0.0443170332089659
35,-82,174,0.0512756628547575
35,-82,176,0.0575610823259199
35,-82,178,0.0627956216956014
35,-82,180,0.0667136285396282
35,-80,0,4.82413308903293
35,-80,2,4.83958912707836
35,-80,4,4.84120748275216
35,-80,6,4.82966653364307
35,-80,8,4.80574230519064
35,-80,10,4.77025624044431
35,-80,12,4.72402553665473
35,-80,14,4.66782027586824
35,-80,16,4.60233080879636
35,-80,18,4.52814772957456
35,-80,20,4.44575544857603
35,-80,22,4.35553899472795
35,-80,24,4.25780241631809
35,-80,26,4.15279613300628
35,-80,28,4.04074991417627
35,-80,30,3.92190786440029
35,-80,32,3.7965618819886
35,-80,34,3.66508047566284
35,-80,36,3.52793050022928
35,-80,38,3.38569020925447
35,-80,40,3.23905292058553
35,-80,42,3.08882145530288
35,-80,44,2.93589426451093
35,-80,46,2.78124474533005
35,-80,48,2.62589563604671
35,-80,50,2.47089056297019
35,-80,52,2.31726480132907
35,-80,54,2.16601713880363
35,-80,56,2.01808443279767
35,-80,58,1.87432007582433
35,-80,60,1.73547717150061
35,-80,62,1.60219681607696
35,-80,64,1.47500150907977
35,-80,66,1.35429340428788
35,-80,68,1.24035687218758
35,-80,70,1.13336468175152
35,-80,72,1.03338701999208
35,-80,74,0.940402543866111
35,-80,76,0.854310688837969
35,-80,78,0.774944528177689
35,-80,80,0.702083573255509
35,-80,82,0.635466015235685
35,-80,84,0.574800022185276
35,-80,86,0.519773814613494
35,-80,88,0.470064341261165
35,-80,90,0.425344462339382
35,-80,92,0.385288618185112
35,-80,94,0.349577017908976
35,-80,96,0.317898426706317
35,-80,98,0.289951664508949
35,-80,100,0.2654459553758
35,-80,102,0.244100289296131
35,-80,104,0.225641978483804
35,-80,106,0.209804610814534
35,-80,108,0.196325625056447
35,-80,110,0.184943756202191
35,-80,112,0.175396623515377
35,-80,114,0.167418756397066
35,-80,116,0.160740369827557
35,-80,118,0.155087206347624
35,-80,120,0.150181748378211
35,-80,122,0.1457460654187
35,-80,124,0.141506487751101
35,-80,126,0.137200185683718
35,-80,128,0.132583578338282
35,-80,130,0.127442300960652
35,-80,132,0.121602234144735
35,-80,134,0.114940859836414
35,-80,136,0.107397983526179
35,-80,138,0.0989846826473098
35,-80,140,0.0897892447245557
35,-80,142,0.0799788810515268
35,-80,144,0.0697961710648028
35,-80,146,0.059549523485975
35,-80,148,0.0495974269212988
35,-80,150,0.040326874993146
35,-80,152,0.0321270344592687
35,-80,154,0.0253599030875768
35,-80,156,0.0203302878287976
35,-80,158,0.0172578318281925
35,-80,160,0.0162539518915003
35,-80,162,0.0173063630491881
35,-80,164,0.0202733483016916
35,-80,166,0.0248891083389317
35,-80,168,0.0307804717031097
35,-80,170,0.0374940723637597
35,-80,172,0.0445319458202988
35,-80,174,0.0513925004351874
35,-80,176,0.0576131184100322
35,-80,178,0.0628103291829494
35,-80,180,0.0667136285396291
35,-78,0,4.82413308903293
35,-78,2,4.83945368124431
35,-78,4,4.841342671476
35,-78,6,4.83045447576906
35,-78,8,4.80753003991891
35,-78,10,4.77334598777966
35,-78,12,4.72866667064583
35,-78,14,4.6742033079486
35,-78,16,4.610583624473
35,-78,18,4.53833424520608
35,-78,20,4.45787675443711
35,-78,22,4.36953692923485
35,-78,24,4.27356538243166
35,-78,26,4.17016683370354
